Назив,Белешка,URL адреса,Ознаке,Коментар
Daishoji Temple - Daihonzan Narita-san Nagoya Betsuin Daishoji,,https://www.google.com/maps/place/Daishoji+Temple+-+Daihonzan+Narita-san+Nagoya+Betsuin+Daishoji/data=!4m2!3m1!1s0x60030e67994390f1:0xf92f480db9200664,,
Inuyama Castle,,https://www.google.com/maps/place/Inuyama+Castle/data=!4m2!3m1!1s0x60030ef5ad48ed91:0x285afa434603f635,,
Misokatsu Yabaton,,https://www.google.com/maps/place/Misokatsu+Yabaton/data=!4m2!3m1!1s0x600370d39c292a63:0x724d696b594c79f2,,
Chubu Electric Power MIRAI TOWER,,https://www.google.com/maps/place/Chubu+Electric+Power+MIRAI+TOWER/data=!4m2!3m1!1s0x600370d662a80445:0xea615895eff89cc2,,
古渡橋親水広場,,https://www.google.com/maps/place/%E5%8F%A4%E6%B8%A1%E6%A9%8B%E8%A6%AA%E6%B0%B4%E5%BA%83%E5%A0%B4/data=!4m2!3m1!1s0x6003774594e68749:0x68657ce096a68a99,,
金山公園 (西),,https://www.google.com/maps/place/%E9%87%91%E5%B1%B1%E5%85%AC%E5%9C%92+(%E8%A5%BF)/data=!4m2!3m1!1s0x60037794f26efd87:0x353da182c97684d7,,
金山公園 (東),,https://www.google.com/maps/place/%E9%87%91%E5%B1%B1%E5%85%AC%E5%9C%92+(%E6%9D%B1)/data=!4m2!3m1!1s0x6003774ddfa24b41:0x196056e832ed38cf,,
Shirotori Garden,,https://www.google.com/maps/place/Shirotori+Garden/data=!4m2!3m1!1s0x600379f7bfe647b5:0xa0866d23ee02655,,
Atsuta-jingu Shrine,,https://www.google.com/maps/place/Atsuta-jingu+Shrine/data=!4m2!3m1!1s0x60037a1b9ee1a6dd:0xaa951631c838e6bb,,
Shirahige Shrine,,https://www.google.com/maps/place/Shirahige+Shrine/data=!4m2!3m1!1s0x60038c1fc9c5a4ff:0xbda2005316d07dcb,,
Genkyuen Garden,,https://www.google.com/maps/place/Genkyuen+Garden/data=!4m2!3m1!1s0x60022b2c63d63311:0x4eb9720915f66051,,
HOGONJI,,https://www.google.com/maps/place/HOGONJI/data=!4m2!3m1!1s0x600189380dc07419:0xca48fda18a1aea7b,,
Himure Hachimangu,,https://www.google.com/maps/place/Himure+Hachimangu/data=!4m2!3m1!1s0x6001799b618b7c17:0xfe4b586ca4f865e2,,
Hikone Castle,,https://www.google.com/maps/place/Hikone+Castle/data=!4m2!3m1!1s0x60022b2b5dbfdbc3:0xee2a210b78298c30,,
Kisogawa Sobue Ryokuchi Greens Park,,https://www.google.com/maps/place/Kisogawa+Sobue+Ryokuchi+Greens+Park/data=!4m2!3m1!1s0x6003a37ec6c215d3:0xac76751891d9ce7d,,
あまぎ水の文化村水辺のふれあいゾーン,,https://www.google.com/maps/place/%E3%81%82%E3%81%BE%E3%81%8E%E6%B0%B4%E3%81%AE%E6%96%87%E5%8C%96%E6%9D%91%E6%B0%B4%E8%BE%BA%E3%81%AE%E3%81%B5%E3%82%8C%E3%81%82%E3%81%84%E3%82%BE%E3%83%BC%E3%83%B3/data=!4m2!3m1!1s0x3541713d98d677b3:0x9601febfebfe7c34,,
Фукуока,,https://www.google.com/maps/place/%D0%A4%D1%83%D0%BA%D1%83%D0%BE%D0%BA%D0%B0/data=!4m2!3m1!1s0x3541eda1e9848429:0xf60a729936398783,,
Hakone Shrine,,https://www.google.com/maps/place/Hakone+Shrine/data=!4m2!3m1!1s0x6019988bcd2ac2b5:0xaae4a36847c7e09a,,
Kuzuryū Shrine Hongū,,https://www.google.com/maps/place/Kuzury%C5%AB+Shrine+Hong%C5%AB/data=!4m2!3m1!1s0x60199863322fffff:0x5fd1232d3c621abc,,
桃島池,,https://www.google.com/maps/place/%E6%A1%83%E5%B3%B6%E6%B1%A0/data=!4m2!3m1!1s0x5fffc9c030b9f4ad:0xdb30afa529a84cde,,
Achi Shrine,,https://www.google.com/maps/place/Achi+Shrine/data=!4m2!3m1!1s0x35515638d0278c9b:0xffa52559ceb74f9c,,
Kurashiki Bikan Historical Quarter,,https://www.google.com/maps/place/Kurashiki+Bikan+Historical+Quarter/data=!4m2!3m1!1s0x355156479638dad5:0x11ce694116eb0dbe,,
Yasaka Station,,https://www.google.com/maps/place/Yasaka+Station/data=!4m2!3m1!1s0x6018e6e0a48d620f:0xde2d5bff56e9a45e,,
Kumegawa Bridge,,https://www.google.com/maps/place/Kumegawa+Bridge/data=!4m2!3m1!1s0x6018e7052b34b6d3:0xb972c332ff72e91,,
Higashimurayama Central Park,,https://www.google.com/maps/place/Higashimurayama+Central+Park/data=!4m2!3m1!1s0x6018e72647d51ed3:0xdbf13bdb9d51637a,,
Sayama Sakai Green Walk,,https://www.google.com/maps/place/Sayama+Sakai+Green+Walk/data=!4m2!3m1!1s0x6018e18307cfc8b7:0x9c35cecb595161b2,,
狭山公園 多目的広場,,https://www.google.com/maps/place/%E7%8B%AD%E5%B1%B1%E5%85%AC%E5%9C%92+%E5%A4%9A%E7%9B%AE%E7%9A%84%E5%BA%83%E5%A0%B4/data=!4m2!3m1!1s0x6018e1c1e09f06f3:0xb9f60709fab25587,,
空堀川の河津桜,,https://www.google.com/maps/place/%E7%A9%BA%E5%A0%80%E5%B7%9D%E3%81%AE%E6%B2%B3%E6%B4%A5%E6%A1%9C/data=!4m2!3m1!1s0x6018e7004d526f91:0xe4033f62f6b19a59,,
Ichijo Ekan Sanso,,https://www.google.com/maps/place/Ichijo+Ekan+Sanso/data=!4m2!3m1!1s0x6018442cff4cd39f:0x73c4cab61caee7a,,
Kenchō-ji,,https://www.google.com/maps/place/Kench%C5%8D-ji/data=!4m2!3m1!1s0x601845bbba7c302b:0xab02a71d8991e72,,
Meigetsuin Hondogo Garden,,https://www.google.com/maps/place/Meigetsuin+Hondogo+Garden/data=!4m2!3m1!1s0x6018456963ae614f:0xc0a3cdb95509c704,,
Kuzuharaoka Shrine,,https://www.google.com/maps/place/Kuzuharaoka+Shrine/data=!4m2!3m1!1s0x6018459a7645eb39:0x35a5632064e3c369,,
Kaizo-ji,,https://www.google.com/maps/place/Kaizo-ji/data=!4m2!3m1!1s0x601845970502539d:0x1a626149d769a8fb,,
Sanzagaike Forest Park,,https://www.google.com/maps/place/Sanzagaike+Forest+Park/data=!4m2!3m1!1s0x601845aec999480d:0x79969c85750c7c6e,,
Yahatagawa South Greenway,,https://www.google.com/maps/place/Yahatagawa+South+Greenway/data=!4m2!3m1!1s0x601892a86f9eebbb:0x18c6e08c8fc6e0f1,,
Shiinamachi Park,,https://www.google.com/maps/place/Shiinamachi+Park/data=!4m2!3m1!1s0x60188d54900f4ab9:0x6ef987d74eee25f0,,
焼きとん いろは,,https://www.google.com/maps/place/%E7%84%BC%E3%81%8D%E3%81%A8%E3%82%93+%E3%81%84%E3%82%8D%E3%81%AF/data=!4m2!3m1!1s0x60188d00543866ad:0x285adebd42565e68,,
Esashi,,https://www.google.com/maps/place/Esashi/data=!4m2!3m1!1s0x5f9f1ede36be8c31:0x1964a2868133203a,,
Unicorn Gundam,,https://www.google.com/maps/place/Unicorn+Gundam/data=!4m2!3m1!1s0x601889f9ca53ac17:0xe235a48a3479cb53,,
Ukima Park Service Center,,https://www.google.com/maps/place/Ukima+Park+Service+Center/data=!4m2!3m1!1s0x60189352922a9197:0x90d992c12055f3e,,
Akatsuka Park,,https://www.google.com/maps/place/Akatsuka+Park/data=!4m2!3m1!1s0x6018ec83bc015555:0x1bddb73eef4e38c7,,
Tokyo Daibutsu,,https://www.google.com/maps/place/Tokyo+Daibutsu/data=!4m2!3m1!1s0x6018ec78d08f3dd1:0x712d4e6ed72409f4,,
Saitama Prefectural Toda Park,,https://www.google.com/maps/place/Saitama+Prefectural+Toda+Park/data=!4m2!3m1!1s0x6018eb5764132ad1:0x2d388267a2a5cc1c,,
Takashimadaira,,https://www.google.com/maps/place/Takashimadaira/data=!4m2!3m1!1s0x6018ec82e97ff6a3:0xc1518105874ae32c,,
Japan Sake and Shōchū Information Center,,https://www.google.com/maps/place/Japan+Sake+and+Sh%C5%8Dch%C5%AB+Information+Center/data=!4m2!3m1!1s0x60188becffffffff:0x5ba0c47426eebbf1,,
Hibiya Park,,https://www.google.com/maps/place/Hibiya+Park/data=!4m2!3m1!1s0x60188bf23857acc7:0x709c7696a9fafab4,,
Hamarikyu Gardens,,https://www.google.com/maps/place/Hamarikyu+Gardens/data=!4m2!3m1!1s0x60188bdcbaa0f7c1:0x9b4a9ebdf898381a,,
Nan'o Park,,https://www.google.com/maps/place/Nan'o+Park/data=!4m2!3m1!1s0x60188beb522500fd:0xc95792cf3f146b74,,
Plaza,,https://www.google.com/maps/place/Plaza/data=!4m2!3m1!1s0x60188b004656c177:0x8af336ade16baeaa,,
THE VEGEBOND CAFE,,https://www.google.com/maps/place/THE+VEGEBOND+CAFE/data=!4m2!3m1!1s0x60188b0ca7641843:0xe7dee824883e81f,,
Tarantella da Luigi,,https://www.google.com/maps/place/Tarantella+da+Luigi/data=!4m2!3m1!1s0x60188b0808ebef15:0x89f284ae04c41d50,,
Burger Mania,,https://www.google.com/maps/place/Burger+Mania/data=!4m2!3m1!1s0x60188b1399c0a2f9:0x7536a3cabb5f007,,
Meguro City Komabano Park,,https://www.google.com/maps/place/Meguro+City+Komabano+Park/data=!4m2!3m1!1s0x6018f3574fef3bcf:0x9cb7406ca5ec32bc,,
空川水源 一二郎池湧水,,https://www.google.com/maps/place/%E7%A9%BA%E5%B7%9D%E6%B0%B4%E6%BA%90+%E4%B8%80%E4%BA%8C%E9%83%8E%E6%B1%A0%E6%B9%A7%E6%B0%B4/data=!4m2!3m1!1s0x6018f3c5e593beaf:0x24bb2c16f430e96,,
Nabeshima Shōtō Park,,https://www.google.com/maps/place/Nabeshima+Sh%C5%8Dt%C5%8D+Park/data=!4m2!3m1!1s0x60188cab4c8a46ab:0x561cf7f30f8f18ab,,
Cafe ROSTRO,,https://www.google.com/maps/place/Cafe+ROSTRO/data=!4m2!3m1!1s0x60188cb2cffc0001:0xf287c206de25b5ea,,
Fuglen Tokyo,,https://www.google.com/maps/place/Fuglen+Tokyo/data=!4m2!3m1!1s0x60188cb2957a60ad:0xee351263d20144a7,,
Yoyogi Hachimangu Shrine,,https://www.google.com/maps/place/Yoyogi+Hachimangu+Shrine/data=!4m2!3m1!1s0x6018f34a6001ce33:0xf6069a278abfefbd,,
Omotesando Hills,,https://www.google.com/maps/place/Omotesando+Hills/data=!4m2!3m1!1s0x60188ca182a31e0b:0x99d7a9865079f0a5,,
Аојама,,https://www.google.com/maps/place/%D0%90%D0%BE%D1%98%D0%B0%D0%BC%D0%B0/data=!4m2!3m1!1s0x60188b62ca6eed21:0x880e44263ab0931a,,
Jensen,,https://www.google.com/maps/place/Jensen/data=!4m2!3m1!1s0x6018f34bc8109e47:0x6f6a2a851747960f,,
善福寺川緑地 緑陰広場,,https://www.google.com/maps/place/%E5%96%84%E7%A6%8F%E5%AF%BA%E5%B7%9D%E7%B7%91%E5%9C%B0+%E7%B7%91%E9%99%B0%E5%BA%83%E5%A0%B4/data=!4m2!3m1!1s0x6018f31d3d7a6299:0xcdb20549c1e17792,,
"Tamagawa Josui Greenway, Nishihara Section",,"https://www.google.com/maps/place/Tamagawa+Josui+Greenway,+Nishihara+Section/data=!4m2!3m1!1s0x6018f33b094df473:0x6cd6f90919e4d63c",,
Yoyogi-Uehara Station,,https://www.google.com/maps/place/Yoyogi-Uehara+Station/data=!4m2!3m1!1s0x6018f347ed5136db:0xf2611920491aebae,,
Kōshū,,https://www.google.com/maps/place/K%C5%8Dsh%C5%AB/data=!4m2!3m1!1s0x6018f21af6c9eaf5:0x9acc3cea8e0e13a3,,
Meiō-in,,https://www.google.com/maps/place/Mei%C5%8D-in/data=!4m2!3m1!1s0x60188baefbab887d:0x357e463349dfa88d,,
FOREST STAND SENGAKUJI,,https://www.google.com/maps/place/FOREST+STAND+SENGAKUJI/data=!4m2!3m1!1s0x60188a5325cb0001:0xa16520e242c6f0c3,,
Takanawa Gateway City,,https://www.google.com/maps/place/Takanawa+Gateway+City/data=!4m2!3m1!1s0x60188beb84eeb89d:0xc7c2a1f47c9f3d09,,
とんかつとん忠,,https://www.google.com/maps/place/%E3%81%A8%E3%82%93%E3%81%8B%E3%81%A4%E3%81%A8%E3%82%93%E5%BF%A0/data=!4m2!3m1!1s0x6018f026e27faaab:0xedb5f71574bbe330,,
Jindaiji Temple,,https://www.google.com/maps/place/Jindaiji+Temple/data=!4m2!3m1!1s0x6018f0222e39f581:0x7222176660ece209,,
Kanda Myoujin Shrine,,https://www.google.com/maps/place/Kanda+Myoujin+Shrine/data=!4m2!3m1!1s0x60188c1ecc161bed:0xf397e4b6bf417c8b,,
magnif,,https://www.google.com/maps/place/magnif/data=!4m2!3m1!1s0x60188c10fe1e63a3:0x1dc2c1ee8e0dd324,,
GLITCH COFFEE & ROASTERS,,https://www.google.com/maps/place/GLITCH+COFFEE+%26+ROASTERS/data=!4m2!3m1!1s0x60188c10220a160f:0x35f993cfcdeac949,,
うなぎ 焼鳥 五反田 う福,,https://www.google.com/maps/place/%E3%81%86%E3%81%AA%E3%81%8E+%E7%84%BC%E9%B3%A5+%E4%BA%94%E5%8F%8D%E7%94%B0+%E3%81%86%E7%A6%8F/data=!4m2!3m1!1s0x60188b0056d87a55:0xc067806e641af8f6,,
Kiji-jinja Shrine,,https://www.google.com/maps/place/Kiji-jinja+Shrine/data=!4m2!3m1!1s0x60188af955649429:0xdfb1a31d30810ced,,
Bread & Coffee Ikedayama,,https://www.google.com/maps/place/Bread+%26+Coffee+Ikedayama/data=!4m2!3m1!1s0x60188afc743a0e61:0xd297db14385a29e6,,
Tottori Castle Tenkyumaru (Spherical Stone Wall),,https://www.google.com/maps/place/Tottori+Castle+Tenkyumaru+(Spherical+Stone+Wall)/data=!4m2!3m1!1s0x35558f8493deaa13:0x11936652c7291358,,
Udon Oniyanma Gotanda,,https://www.google.com/maps/place/Udon+Oniyanma+Gotanda/data=!4m2!3m1!1s0x60188afafdbd1e1d:0xa051bd9d6bc72ef7,,
Shokudō Todaka,,https://www.google.com/maps/place/Shokud%C5%8D+Todaka/data=!4m2!3m1!1s0x60188afaf632e223:0x940fee11764956a3,,
Gotanda Waterfront Plaza,,https://www.google.com/maps/place/Gotanda+Waterfront+Plaza/data=!4m2!3m1!1s0x60188afa09ad964f:0xcb334b7dcbd37dc9,,
Ryusen-ji Temple (Meguro Fudoson),,https://www.google.com/maps/place/Ryusen-ji+Temple+(Meguro+Fudoson)/data=!4m2!3m1!1s0x60188b211bf9465b:0xaab404001c37f6bf,,
DAY COFFEE,,https://www.google.com/maps/place/DAY+COFFEE/data=!4m2!3m1!1s0x60188bf5737cd495:0xc3b4e776f3a2b05b,,
Kamuro-zaka,,https://www.google.com/maps/place/Kamuro-zaka/data=!4m2!3m1!1s0x60188adfd5e7e0ef:0xfb4ebf3a2dfd5d6a,,
Naka-Meguro Park,,https://www.google.com/maps/place/Naka-Meguro+Park/data=!4m2!3m1!1s0x60188b391de80d87:0xfbba4a92ee4d4536,,
Hoanji Temple,,https://www.google.com/maps/place/Hoanji+Temple/data=!4m2!3m1!1s0x60188bab706e6609:0x7927a191727a9d4c,,
Shinjuku Golden-Gai,,https://www.google.com/maps/place/Shinjuku+Golden-Gai/data=!4m2!3m1!1s0x60188cd96586b9af:0x71a5c0e1150c1a8f,,
Kamakura Station,,https://www.google.com/maps/place/Kamakura+Station/data=!4m2!3m1!1s0x601845c22a4f73df:0xc7e93a3e84fb0e0e,,
BREEZE BIRD CAFE & BAKERY,,https://www.google.com/maps/place/BREEZE+BIRD+CAFE+%26+BAKERY/data=!4m2!3m1!1s0x601845e5205bc5e9:0x2ef2919ae425d5be,,
Grand Torii of Enoshima Shrine,,https://www.google.com/maps/place/Grand+Torii+of+Enoshima+Shrine/data=!4m2!3m1!1s0x60184fd071c041db:0xf3c7518b547ff80d,,
Kanagawa Prefectural Sagami Sansen Park,,https://www.google.com/maps/place/Kanagawa+Prefectural+Sagami+Sansen+Park/data=!4m2!3m1!1s0x6018fff5f0121db5:0x846aee9c02c1a5c6,,
Kiyosumi Gardens,,https://www.google.com/maps/place/Kiyosumi+Gardens/data=!4m2!3m1!1s0x6018893fc8ee2bfd:0x8730f08924610651,,
佃公園 佃堀広場,,https://www.google.com/maps/place/%E4%BD%83%E5%85%AC%E5%9C%92+%E4%BD%83%E5%A0%80%E5%BA%83%E5%A0%B4/data=!4m2!3m1!1s0x6018898587976727:0x4a7e881d1a93b5b8,,
Kita-Kamakura Station,,https://www.google.com/maps/place/Kita-Kamakura+Station/data=!4m2!3m1!1s0x6018459ef08efddb:0x6abb8788d5dea982,,
見晴台（多摩川浅間神社）,,https://www.google.com/maps/place/%E8%A6%8B%E6%99%B4%E5%8F%B0%EF%BC%88%E5%A4%9A%E6%91%A9%E5%B7%9D%E6%B5%85%E9%96%93%E7%A5%9E%E7%A4%BE%EF%BC%89/data=!4m2!3m1!1s0x6018f584b50b3799:0xa1d8812d23a9d4a8,,
Shusse Inari-jinja Shrine,,https://www.google.com/maps/place/Shusse+Inari-jinja+Shrine/data=!4m2!3m1!1s0x6018f53ff3d35995:0x34f9e61a99eba51a,,
Denenchofu Seseragi Park,,https://www.google.com/maps/place/Denenchofu+Seseragi+Park/data=!4m2!3m1!1s0x6018f56a69faaaab:0x9d7fc65dbc3e0ab9,,
Tonsei,,https://www.google.com/maps/place/Tonsei/data=!4m2!3m1!1s0x60185fa46c6454f7:0x2ac2068b84c7f402,,
多摩川河川敷(鵜の木グラウンド),,https://www.google.com/maps/place/%E5%A4%9A%E6%91%A9%E5%B7%9D%E6%B2%B3%E5%B7%9D%E6%95%B7(%E9%B5%9C%E3%81%AE%E6%9C%A8%E3%82%B0%E3%83%A9%E3%82%A6%E3%83%B3%E3%83%89)/data=!4m2!3m1!1s0x6018f5c03e955ca9:0x64c9e6a3b7f7b98e,,
Yumenoshima Tropical Greenhouse Dome,,https://www.google.com/maps/place/Yumenoshima+Tropical+Greenhouse+Dome/data=!4m2!3m1!1s0x6018883c012c86a7:0x7bc2ec8f8787e860,,
Toyosu Park,,https://www.google.com/maps/place/Toyosu+Park/data=!4m2!3m1!1s0x601889a25b20b2ed:0xb999ddfc9ddc9103,,
Nerima City Hall,,https://www.google.com/maps/place/Nerima+City+Hall/data=!4m2!3m1!1s0x6018ed0a3d9fd0dd:0x7efce0a4a7e9563a,,
Mita Canal Branch Intake,,https://www.google.com/maps/place/Mita+Canal+Branch+Intake/data=!4m2!3m1!1s0x6018f31650700529:0x95082d8970ee036,,
Manga and Coffee,,https://www.google.com/maps/place/Manga+and+Coffee/data=!4m2!3m1!1s0x6018f31907df91b1:0x7b97a38d229dc978,,
Kawagoe Hachimangu Shrine,,https://www.google.com/maps/place/Kawagoe+Hachimangu+Shrine/data=!4m2!3m1!1s0x6018da59d5fa3ed5:0x834b1bc368ed3ad5,,
ジョナサン 熱海サンビーチ店,,https://www.google.com/maps/place/%E3%82%B8%E3%83%A7%E3%83%8A%E3%82%B5%E3%83%B3+%E7%86%B1%E6%B5%B7%E3%82%B5%E3%83%B3%E3%83%93%E3%83%BC%E3%83%81%E5%BA%97/data=!4m2!3m1!1s0x6019be67215ca001:0xbf043fc7467a6c9e,,
Matsubara Park,,https://www.google.com/maps/place/Matsubara+Park/data=!4m2!3m1!1s0x6019c3678d35ae67:0x5fadb3d3dc3d32c4,,
Atami,,https://www.google.com/maps/place/Atami/data=!4m2!3m1!1s0x6019bedfe3859a9d:0xc7ce80b39564208e,,
Atagawa Onsen,,https://www.google.com/maps/place/Atagawa+Onsen/data=!4m2!3m1!1s0x6019ddd883e1d851:0xba67b769ba0b099f,,
Kawazu Sakura,,https://www.google.com/maps/place/Kawazu+Sakura/data=!4m2!3m1!1s0x6019e1a942324275:0x4266f2f01147f931,,
Kawazu Cherry Blossom Trees - Nanohana Road,,https://www.google.com/maps/place/Kawazu+Cherry+Blossom+Trees+-+Nanohana+Road/data=!4m2!3m1!1s0x6019e1086228a37b:0xbfdab89d3ba0ced9,,
Kawazu Station,,https://www.google.com/maps/place/Kawazu+Station/data=!4m2!3m1!1s0x6019e1aa297ee451:0x5fd139363d26c81e,,
22-22 Udagawachō,,https://www.google.com/maps/place/22-22+Udagawach%C5%8D/data=!4m2!3m1!1s0x60188ca8218d1087:0xd862821f22dda18d,,
"The Monocle Shop, Tokyo",,"https://www.google.com/maps/place/The+Monocle+Shop,+Tokyo/data=!4m2!3m1!1s0x60188cb2bb169843:0x92efa8b6cf4ab77e",,
Shibuya Nonbei Yokocho,,https://www.google.com/maps/place/Shibuya+Nonbei+Yokocho/data=!4m2!3m1!1s0x60188b5801d200a7:0xdfae104c597fa255,,
Nogi Shrine,,https://www.google.com/maps/place/Nogi+Shrine/data=!4m2!3m1!1s0x60188b7e67a51dc1:0xe1bb7a76f7476e3,,
Houkokuji,,https://www.google.com/maps/place/Houkokuji/data=!4m2!3m1!1s0x6018442d28cbf7a7:0x72746d1149c32ef7,,
Храм Меиђи,,https://www.google.com/maps/place/%D0%A5%D1%80%D0%B0%D0%BC+%D0%9C%D0%B5%D0%B8%D1%92%D0%B8/data=!4m2!3m1!1s0x60188cb79a4c26e5:0x8fca893849103f73,,
Nakamise Shopping Street,,https://www.google.com/maps/place/Nakamise+Shopping+Street/data=!4m2!3m1!1s0x60188ec130fbdd3d:0x5135221a7fa19dbc,,
Sumida Park,,https://www.google.com/maps/place/Sumida+Park/data=!4m2!3m1!1s0x60188ec349138a67:0xc95c03b0375fa0d7,,
Shinjuku Gyoen National Garden,,https://www.google.com/maps/place/Shinjuku+Gyoen+National+Garden/data=!4m2!3m1!1s0x60188cc21b93233f:0x6a1eb1b5a117f287,,
Парк Јојоги,,https://www.google.com/maps/place/%D0%9F%D0%B0%D1%80%D0%BA+%D0%88%D0%BE%D1%98%D0%BE%D0%B3%D0%B8/data=!4m2!3m1!1s0x60188cb479620a33:0x34bcc78ce7f8bf3e,,
"Dai-Harappa Plaza, Yabase-Kihan Island",,"https://www.google.com/maps/place/Dai-Harappa+Plaza,+Yabase-Kihan+Island/data=!4m2!3m1!1s0x600172cfc111ba87:0x7763c3852c87a6cc",,
Fushimi Inari Taisha,,https://www.google.com/maps/place/Fushimi+Inari+Taisha/data=!4m2!3m1!1s0x60010f153d2e6d21:0x7b1aca1c753ae2e9,,
Tenryu-ji,,https://www.google.com/maps/place/Tenryu-ji/data=!4m2!3m1!1s0x6001aa01b80f9e93:0xcd9c3edaff3348c0,,
Arashiyama Park viewpoint,,https://www.google.com/maps/place/Arashiyama+Park+viewpoint/data=!4m2!3m1!1s0x6001aa0425bee005:0xecd27e8f5706049a,,
Arashiyama Nakaoshitacho,,https://www.google.com/maps/place/Arashiyama+Nakaoshitacho/data=!4m2!3m1!1s0x600100aa7893b8e9:0x48498d83006f45b0,,
Jojakkoji Observatory,,https://www.google.com/maps/place/Jojakkoji+Observatory/data=!4m2!3m1!1s0x6001ab893b985df7:0x6ebaf49d03a79cd,,
Jōjakkōji Temple,,https://www.google.com/maps/place/J%C5%8Djakk%C5%8Dji+Temple/data=!4m2!3m1!1s0x6001aa1adb520f1f:0x3e37b5db82dfefa8,,
Kamogawa Park,,https://www.google.com/maps/place/Kamogawa+Park/data=!4m2!3m1!1s0x60010811a434383b:0x2d2b53256f6768f5,,
Ryoanji Kyoyochi Pond,,https://www.google.com/maps/place/Ryoanji+Kyoyochi+Pond/data=!4m2!3m1!1s0x6001a916ebafd4d5:0x73d08d5f8bafed13,,
Ginkaku-ji,,https://www.google.com/maps/place/Ginkaku-ji/data=!4m2!3m1!1s0x600109050b426fe1:0x258aca1ce888abc9,,
Jodoji Ishibashicho,,https://www.google.com/maps/place/Jodoji+Ishibashicho/data=!4m2!3m1!1s0x60010903e59bd5d3:0xa68f1d6af38c2ff0,,
Nanzen-ji,,https://www.google.com/maps/place/Nanzen-ji/data=!4m2!3m1!1s0x600109217397fbfd:0x38b339a4c7e7004d,,
横浜市俣野公園,,https://www.google.com/maps/place/%E6%A8%AA%E6%B5%9C%E5%B8%82%E4%BF%A3%E9%87%8E%E5%85%AC%E5%9C%92/data=!4m2!3m1!1s0x6018510018c395fb:0x86b275a73544fdcb,,
毎日通り飲食店街,,https://www.google.com/maps/place/%E6%AF%8E%E6%97%A5%E9%80%9A%E3%82%8A%E9%A3%B2%E9%A3%9F%E5%BA%97%E8%A1%97/data=!4m2!3m1!1s0x60188f04e5eb8ec5:0x2155cdcce8268e81,,
Kitahamaso-mae,,https://www.google.com/maps/place/Kitahamaso-mae/data=!4m2!3m1!1s0x60195fa8a69e33b7:0x4fac0e2ccc69788f,,
Ueno,,https://www.google.com/maps/place/Ueno/data=!4m2!3m1!1s0x60188e9e8b28ebb3:0x9bba88ca3db2f4be,,
Asakusa,,https://www.google.com/maps/place/Asakusa/data=!4m2!3m1!1s0x60188ec2047f5333:0x7c84fd3881c74067,,
Ueno Park,,https://www.google.com/maps/place/Ueno+Park/data=!4m2!3m1!1s0x60188e9b45906ac3:0xb1cb3623124e645a,,
Kouzushi,,https://www.google.com/maps/place/Kouzushi/data=!4m2!3m1!1s0x5ff824ced2562b7b:0xefd0d5fbe4d14164,,
Zentokuji,,https://www.google.com/maps/place/Zentokuji/data=!4m2!3m1!1s0x5ff824c953cd4bb9:0x9190911fc2f8a95f,,
Jōhana Station,,https://www.google.com/maps/place/J%C5%8Dhana+Station/data=!4m2!3m1!1s0x5ff824db1e444b83:0xfa67754f62b49d97,,
楽土庵 - Rakudo An,,https://www.google.com/maps/place/%E6%A5%BD%E5%9C%9F%E5%BA%B5+-+Rakudo+An/data=!4m2!3m1!1s0x5ff829b3296f301f:0xb93ecf8740dd7e8b,,
Zuiryu-ji,,https://www.google.com/maps/place/Zuiryu-ji/data=!4m2!3m1!1s0x5ff782e993de9327:0xf2f439d9e469fb6,,
Himi Banya-gai,,https://www.google.com/maps/place/Himi+Banya-gai/data=!4m2!3m1!1s0x5ff772484c84637d:0x55c0a0de59b92e80,,
Amaharashi Coast (Noto Peninsula Quasi-National Park),,https://www.google.com/maps/place/Amaharashi+Coast+(Noto+Peninsula+Quasi-National+Park)/data=!4m2!3m1!1s0x5ff777c360d22897:0x2a10f941cf8fac42,,
Ainokura Village Observation Deck,,https://www.google.com/maps/place/Ainokura+Village+Observation+Deck/data=!4m2!3m1!1s0x5ff8172000904857:0x16721b462f58843c,,
Hayama Marina,,https://www.google.com/maps/place/Hayama+Marina/data=!4m2!3m1!1s0x60184657db7d90ef:0x6862d724f911f1b3,,
Kamakura Yuigahama Beach,,https://www.google.com/maps/place/Kamakura+Yuigahama+Beach/data=!4m2!3m1!1s0x601845e5c8ddd717:0x63de5e5c2bc6b1d,,
Beach Bum Sea Club,,https://www.google.com/maps/place/Beach+Bum+Sea+Club/data=!4m2!3m1!1s0x60183c1ad3397ca9:0xf90c97d0c082c4a9,,
Jogashima Park,,https://www.google.com/maps/place/Jogashima+Park/data=!4m2!3m1!1s0x60183cbe73c7710b:0x5cfed04b9e68d41e,,
Misaki fishing port,,https://www.google.com/maps/place/Misaki+fishing+port/data=!4m2!3m1!1s0x60183c9cabe4bbbf:0xf2f64f475ba5c9cf,,
Oshino hakkai,,https://www.google.com/maps/place/Oshino+hakkai/data=!4m2!3m1!1s0x601966859f99842b:0x163aa46bb0af9f71,,
Jezero Kavaguči,,https://www.google.com/maps/place/Jezero+Kavagu%C4%8Di/data=!4m2!3m1!1s0x60195fb4a5043f4f:0x29cbb24b1e337d47,,
Nikkō Tōshōgū,,https://www.google.com/maps/place/Nikk%C5%8D+T%C5%8Dsh%C5%8Dg%C5%AB/data=!4m2!3m1!1s0x601fa6c553212035:0xab505b717af00e94,,
